Algo,Overall,Exact,Inexact,B1-5,B6-10,B11-15,B16-20,B21-
xtra_tree,0.87,0.99 (0.63),0.68 (0.37),0.85 (0.18),0.73 (0.06),0.19 (0.06),0.4 (0.01),0.5 (0.0)
