pct,overall_acc,Bucket 0,Bucket 1,Bucket 2,Bucket 3,Bucket 4,Bucket 5,Bucket 6,Bucket 7,Bucket 8,Bucket 9,Bucket 10,Bucket 11,Bucket 12,Bucket 13,Bucket 14,Bucket 15
0.81,0.78,0.96,0.81,0.66,0.74,0.92,0.86,0.78,0.21,0.82,0.2,0.42,0.25,0.32,0.33,0.17,0.0
