pct,overall_acc,Bucket 0,Bucket 1,Bucket 2,Bucket 3,Bucket 4,Bucket 5,Bucket 6,Bucket 7,Bucket 8,Bucket 9,Bucket 10,Bucket 11,Bucket 12,Bucket 13,Bucket 14,Bucket 15
0.81,0.71,0.82,0.61,0.43,0.79,0.94,0.85,0.76,0.61,0.71,0.53,0.58,0.42,0.26,0.38,0.22,0.0
