pct,overall_acc,Bucket 0,Bucket 1,Bucket 2,Bucket 3,Bucket 4,Bucket 5,Bucket 6,Bucket 7,Bucket 8,Bucket 9,Bucket 10,Bucket 11,Bucket 12,Bucket 13,Bucket 14,Bucket 15
0.77,0.8,0.97,0.83,0.66,0.85,0.95,0.87,0.73,0.67,0.86,0.47,0.47,0.17,0.37,0.1,0.13,0.0
