pct,overall_acc,Bucket 0,Bucket 1,Bucket 2,Bucket 3,Bucket 4,Bucket 5,Bucket 6,Bucket 7,Bucket 8,Bucket 9,Bucket 10,Bucket 11,Bucket 12,Bucket 13,Bucket 14,Bucket 15
0.81,0.78,0.9,0.86,0.89,0.89,0.93,0.91,0.81,0.68,0.81,0.44,0.47,0.35,0.39,0.35,0.19,0.07
